2023/12/31 03:57:35.147 Info   Starting JoyToKey v6.9.2
2023/12/31 04:04:25.536 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0E2963A0-C498-11ED-8001-444553540000}
2023/12/31 04:04:25.537 Info   numAxis = 0
2023/12/31 04:04:25.537 Info   numPOVs = 0
2023/12/31 04:04:25.537 Info   numButtons = 8
2023/12/31 04:04:25.574 Info   Detected a DI joystick: RIGHT VPC Stick MT-50CM3, RIGHT VPC Stick MT-50CM3, 43903344, {5D9FC1D0-C359-11ED-8001-444553540000}
2023/12/31 04:04:25.576 Info   numAxis = 6
2023/12/31 04:04:25.576 Info   numPOVs = 0
2023/12/31 04:04:25.576 Info   numButtons = 32
2023/12/31 04:04:25.576 Info   EnumDeviceObject: Axis offset=0 type=2 name=Axe X
2023/12/31 04:04:25.577 Info   EnumDeviceObject: Axis offset=4 type=102 name=Axe Y
2023/12/31 04:04:25.577 Info   EnumDeviceObject: Axis offset=8 type=402 name=Rotation Y
2023/12/31 04:04:25.577 Info   EnumDeviceObject: Axis offset=12 type=302 name=Rotation X
2023/12/31 04:04:25.577 Info   EnumDeviceObject: Axis offset=16 type=202 name=Curseur
2023/12/31 04:04:25.577 Info   EnumDeviceObject: Axis offset=20 type=602 name=Axe Z
2023/12/31 04:04:25.592 Info   Detected a DI joystick: LEFT VPC Stick MT-50CM3, LEFT VPC Stick MT-50CM3, 838F3344, {61853630-C355-11ED-8001-444553540000}
2023/12/31 04:04:25.595 Info   numAxis = 6
2023/12/31 04:04:25.595 Info   numPOVs = 0
2023/12/31 04:04:25.595 Info   numButtons = 32
2023/12/31 04:04:25.595 Info   EnumDeviceObject: Axis offset=0 type=2 name=Axe X
2023/12/31 04:04:25.595 Info   EnumDeviceObject: Axis offset=4 type=102 name=Axe Y
2023/12/31 04:04:25.595 Info   EnumDeviceObject: Axis offset=8 type=402 name=Rotation Y
2023/12/31 04:04:25.595 Info   EnumDeviceObject: Axis offset=12 type=302 name=Rotation X
2023/12/31 04:04:25.595 Info   EnumDeviceObject: Axis offset=16 type=202 name=Curseur
2023/12/31 04:04:25.595 Info   EnumDeviceObject: Axis offset=20 type=602 name=Axe Z
2023/12/31 04:04:25.601 Info   Detected a DI joystick: Saitek Pro Flight X-56 Rhino Throttle, Saitek Pro Flight X-56 Rhino Throttle, A2210738, {9668D4B0-8C23-11ED-8001-444553540000}
2023/12/31 04:04:25.603 Info   numAxis = 8
2023/12/31 04:04:25.603 Info   numPOVs = 0
2023/12/31 04:04:25.603 Info   numButtons = 36
2023/12/31 04:04:25.603 Info   EnumDeviceObject: Axis offset=0 type=102 name=Axe Y
2023/12/31 04:04:25.603 Info   EnumDeviceObject: Axis offset=4 type=2 name=Axe X
2023/12/31 04:04:25.603 Info   EnumDeviceObject: Axis offset=8 type=202 name=Cadran
2023/12/31 04:04:25.603 Info   EnumDeviceObject: Axis offset=12 type=602 name=Curseur
2023/12/31 04:04:25.603 Info   EnumDeviceObject: Axis offset=16 type=402 name=Rotation Y
2023/12/31 04:04:25.603 Info   EnumDeviceObject: Axis offset=20 type=502 name=Rotation Z
2023/12/31 04:04:25.603 Info   EnumDeviceObject: Axis offset=24 type=302 name=Rotation X
2023/12/31 04:04:25.603 Info   EnumDeviceObject: Axis offset=28 type=702 name=Axe Z
2023/12/31 04:04:25.762 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0E29D8D0-C498-11ED-8002-444553540000}
2023/12/31 04:04:25.764 Info   numAxis = 0
2023/12/31 04:04:25.764 Info   numPOVs = 0
2023/12/31 04:04:25.764 Info   numButtons = 32
2023/12/31 04:04:25.767 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0EAF6CF0-9CB7-11EE-8001-444553540000}
2023/12/31 04:04:25.769 Info   numAxis = 6
2023/12/31 04:04:25.769 Info   numPOVs = 0
2023/12/31 04:04:25.769 Info   numButtons = 32
2023/12/31 04:04:25.769 Info   EnumDeviceObject: Axis offset=0 type=302 name=Rotation X
2023/12/31 04:04:25.770 Info   EnumDeviceObject: Axis offset=4 type=402 name=Rotation Y
2023/12/31 04:04:25.770 Info   EnumDeviceObject: Axis offset=8 type=502 name=Rotation Z
2023/12/31 04:04:25.770 Info   EnumDeviceObject: Axis offset=12 type=2 name=Axe X
2023/12/31 04:04:25.770 Info   EnumDeviceObject: Axis offset=16 type=102 name=Axe Y
2023/12/31 04:04:25.770 Info   EnumDeviceObject: Axis offset=20 type=202 name=Axe Z
2023/12/31 04:04:25.833 Info   DetectJoysticks: Detected 6 DI joystick(s)
2023/12/31 04:04:25.834 Info   Joystick #4: LEFT VPC Throttle MT-50CM3
2023/12/31 04:04:25.834 Info   Joystick #1: RIGHT VPC Stick MT-50CM3
2023/12/31 04:04:25.834 Info   Joystick #2: LEFT VPC Stick MT-50CM3
2023/12/31 04:04:25.834 Info   Joystick #6: Saitek Pro Flight X-56 Rhino Throttle
2023/12/31 04:04:25.834 Info   Joystick #5: LEFT VPC Throttle MT-50CM3
2023/12/31 04:04:25.834 Info   Joystick #3: LEFT VPC Throttle MT-50CM3
2023/12/31 04:04:25.834 Info   6 joystick(s) are detected (Joystick.cpp#283)
2023/12/31 04:05:15.893 Info   Debug logging is disabled (PreferenceDlg.cpp#113)
2023/12/31 04:05:15.897 Info   Saving .ini file... (AppInfo.cpp#394)
2023/12/31 04:06:04.906 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0E2963A0-C498-11ED-8001-444553540000}
2023/12/31 04:06:04.907 Info   numAxis = 0
2023/12/31 04:06:04.907 Info   numPOVs = 0
2023/12/31 04:06:04.907 Info   numButtons = 8
2023/12/31 04:06:04.944 Info   Detected a DI joystick: RIGHT VPC Stick MT-50CM3, RIGHT VPC Stick MT-50CM3, 43903344, {5D9FC1D0-C359-11ED-8001-444553540000}
2023/12/31 04:06:04.947 Info   numAxis = 6
2023/12/31 04:06:04.947 Info   numPOVs = 0
2023/12/31 04:06:04.947 Info   numButtons = 32
2023/12/31 04:06:04.947 Info   EnumDeviceObject: Axis offset=0 type=2 name=Axe X
2023/12/31 04:06:04.947 Info   EnumDeviceObject: Axis offset=4 type=102 name=Axe Y
2023/12/31 04:06:04.947 Info   EnumDeviceObject: Axis offset=8 type=402 name=Rotation Y
2023/12/31 04:06:04.947 Info   EnumDeviceObject: Axis offset=12 type=302 name=Rotation X
2023/12/31 04:06:04.947 Info   EnumDeviceObject: Axis offset=16 type=202 name=Curseur
2023/12/31 04:06:04.947 Info   EnumDeviceObject: Axis offset=20 type=602 name=Axe Z
2023/12/31 04:06:04.963 Info   Detected a DI joystick: LEFT VPC Stick MT-50CM3, LEFT VPC Stick MT-50CM3, 838F3344, {61853630-C355-11ED-8001-444553540000}
2023/12/31 04:06:04.965 Info   numAxis = 6
2023/12/31 04:06:04.965 Info   numPOVs = 0
2023/12/31 04:06:04.965 Info   numButtons = 32
2023/12/31 04:06:04.965 Info   EnumDeviceObject: Axis offset=0 type=2 name=Axe X
2023/12/31 04:06:04.965 Info   EnumDeviceObject: Axis offset=4 type=102 name=Axe Y
2023/12/31 04:06:04.965 Info   EnumDeviceObject: Axis offset=8 type=402 name=Rotation Y
2023/12/31 04:06:04.965 Info   EnumDeviceObject: Axis offset=12 type=302 name=Rotation X
2023/12/31 04:06:04.965 Info   EnumDeviceObject: Axis offset=16 type=202 name=Curseur
2023/12/31 04:06:04.965 Info   EnumDeviceObject: Axis offset=20 type=602 name=Axe Z
2023/12/31 04:06:04.972 Info   Detected a DI joystick: Saitek Pro Flight X-56 Rhino Throttle, Saitek Pro Flight X-56 Rhino Throttle, A2210738, {9668D4B0-8C23-11ED-8001-444553540000}
2023/12/31 04:06:04.975 Info   numAxis = 8
2023/12/31 04:06:04.975 Info   numPOVs = 0
2023/12/31 04:06:04.975 Info   numButtons = 36
2023/12/31 04:06:04.975 Info   EnumDeviceObject: Axis offset=0 type=102 name=Axe Y
2023/12/31 04:06:04.975 Info   EnumDeviceObject: Axis offset=4 type=2 name=Axe X
2023/12/31 04:06:04.975 Info   EnumDeviceObject: Axis offset=8 type=202 name=Cadran
2023/12/31 04:06:04.975 Info   EnumDeviceObject: Axis offset=12 type=602 name=Curseur
2023/12/31 04:06:04.975 Info   EnumDeviceObject: Axis offset=16 type=402 name=Rotation Y
2023/12/31 04:06:04.975 Info   EnumDeviceObject: Axis offset=20 type=502 name=Rotation Z
2023/12/31 04:06:04.975 Info   EnumDeviceObject: Axis offset=24 type=302 name=Rotation X
2023/12/31 04:06:04.975 Info   EnumDeviceObject: Axis offset=28 type=702 name=Axe Z
2023/12/31 04:06:05.130 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0E29D8D0-C498-11ED-8002-444553540000}
2023/12/31 04:06:05.132 Info   numAxis = 0
2023/12/31 04:06:05.132 Info   numPOVs = 0
2023/12/31 04:06:05.132 Info   numButtons = 32
2023/12/31 04:06:05.134 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0EAF6CF0-9CB7-11EE-8001-444553540000}
2023/12/31 04:06:05.136 Info   numAxis = 6
2023/12/31 04:06:05.136 Info   numPOVs = 0
2023/12/31 04:06:05.136 Info   numButtons = 32
2023/12/31 04:06:05.136 Info   EnumDeviceObject: Axis offset=0 type=302 name=Rotation X
2023/12/31 04:06:05.136 Info   EnumDeviceObject: Axis offset=4 type=402 name=Rotation Y
2023/12/31 04:06:05.136 Info   EnumDeviceObject: Axis offset=8 type=502 name=Rotation Z
2023/12/31 04:06:05.136 Info   EnumDeviceObject: Axis offset=12 type=2 name=Axe X
2023/12/31 04:06:05.136 Info   EnumDeviceObject: Axis offset=16 type=102 name=Axe Y
2023/12/31 04:06:05.136 Info   EnumDeviceObject: Axis offset=20 type=202 name=Axe Z
2023/12/31 04:06:05.211 Info   DetectJoysticks: Detected 6 DI joystick(s)
2023/12/31 04:06:05.212 Info   Joystick #4: LEFT VPC Throttle MT-50CM3
2023/12/31 04:06:05.212 Info   Joystick #1: RIGHT VPC Stick MT-50CM3
2023/12/31 04:06:05.212 Info   Joystick #2: LEFT VPC Stick MT-50CM3
2023/12/31 04:06:05.212 Info   Joystick #6: Saitek Pro Flight X-56 Rhino Throttle
2023/12/31 04:06:05.212 Info   Joystick #5: LEFT VPC Throttle MT-50CM3
2023/12/31 04:06:05.212 Info   Joystick #3: LEFT VPC Throttle MT-50CM3
2023/12/31 04:06:05.212 Info   6 joystick(s) are detected (Joystick.cpp#283)
2023/12/31 04:06:47.053 Info   Saving .ini file... (AppInfo.cpp#394)
2023/12/31 04:06:47.103 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0E2963A0-C498-11ED-8001-444553540000}
2023/12/31 04:06:47.104 Info   numAxis = 0
2023/12/31 04:06:47.104 Info   numPOVs = 0
2023/12/31 04:06:47.104 Info   numButtons = 8
2023/12/31 04:06:47.141 Info   Detected a DI joystick: RIGHT VPC Stick MT-50CM3, RIGHT VPC Stick MT-50CM3, 43903344, {5D9FC1D0-C359-11ED-8001-444553540000}
2023/12/31 04:06:47.143 Info   numAxis = 6
2023/12/31 04:06:47.143 Info   numPOVs = 0
2023/12/31 04:06:47.143 Info   numButtons = 32
2023/12/31 04:06:47.143 Info   EnumDeviceObject: Axis offset=0 type=2 name=Axe X
2023/12/31 04:06:47.143 Info   EnumDeviceObject: Axis offset=4 type=102 name=Axe Y
2023/12/31 04:06:47.143 Info   EnumDeviceObject: Axis offset=8 type=402 name=Rotation Y
2023/12/31 04:06:47.143 Info   EnumDeviceObject: Axis offset=12 type=302 name=Rotation X
2023/12/31 04:06:47.143 Info   EnumDeviceObject: Axis offset=16 type=202 name=Curseur
2023/12/31 04:06:47.143 Info   EnumDeviceObject: Axis offset=20 type=602 name=Axe Z
2023/12/31 04:06:47.158 Info   Detected a DI joystick: LEFT VPC Stick MT-50CM3, LEFT VPC Stick MT-50CM3, 838F3344, {61853630-C355-11ED-8001-444553540000}
2023/12/31 04:06:47.160 Info   numAxis = 6
2023/12/31 04:06:47.160 Info   numPOVs = 0
2023/12/31 04:06:47.160 Info   numButtons = 32
2023/12/31 04:06:47.160 Info   EnumDeviceObject: Axis offset=0 type=2 name=Axe X
2023/12/31 04:06:47.160 Info   EnumDeviceObject: Axis offset=4 type=102 name=Axe Y
2023/12/31 04:06:47.160 Info   EnumDeviceObject: Axis offset=8 type=402 name=Rotation Y
2023/12/31 04:06:47.160 Info   EnumDeviceObject: Axis offset=12 type=302 name=Rotation X
2023/12/31 04:06:47.160 Info   EnumDeviceObject: Axis offset=16 type=202 name=Curseur
2023/12/31 04:06:47.160 Info   EnumDeviceObject: Axis offset=20 type=602 name=Axe Z
2023/12/31 04:06:47.167 Info   Detected a DI joystick: Saitek Pro Flight X-56 Rhino Throttle, Saitek Pro Flight X-56 Rhino Throttle, A2210738, {9668D4B0-8C23-11ED-8001-444553540000}
2023/12/31 04:06:47.170 Info   numAxis = 8
2023/12/31 04:06:47.170 Info   numPOVs = 0
2023/12/31 04:06:47.170 Info   numButtons = 36
2023/12/31 04:06:47.171 Info   EnumDeviceObject: Axis offset=0 type=102 name=Axe Y
2023/12/31 04:06:47.171 Info   EnumDeviceObject: Axis offset=4 type=2 name=Axe X
2023/12/31 04:06:47.171 Info   EnumDeviceObject: Axis offset=8 type=202 name=Cadran
2023/12/31 04:06:47.171 Info   EnumDeviceObject: Axis offset=12 type=602 name=Curseur
2023/12/31 04:06:47.171 Info   EnumDeviceObject: Axis offset=16 type=402 name=Rotation Y
2023/12/31 04:06:47.171 Info   EnumDeviceObject: Axis offset=20 type=502 name=Rotation Z
2023/12/31 04:06:47.171 Info   EnumDeviceObject: Axis offset=24 type=302 name=Rotation X
2023/12/31 04:06:47.171 Info   EnumDeviceObject: Axis offset=28 type=702 name=Axe Z
2023/12/31 04:06:47.328 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0E29D8D0-C498-11ED-8002-444553540000}
2023/12/31 04:06:47.330 Info   numAxis = 0
2023/12/31 04:06:47.330 Info   numPOVs = 0
2023/12/31 04:06:47.330 Info   numButtons = 32
2023/12/31 04:06:47.332 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0EAF6CF0-9CB7-11EE-8001-444553540000}
2023/12/31 04:06:47.335 Info   numAxis = 6
2023/12/31 04:06:47.335 Info   numPOVs = 0
2023/12/31 04:06:47.335 Info   numButtons = 32
2023/12/31 04:06:47.335 Info   EnumDeviceObject: Axis offset=0 type=302 name=Rotation X
2023/12/31 04:06:47.335 Info   EnumDeviceObject: Axis offset=4 type=402 name=Rotation Y
2023/12/31 04:06:47.335 Info   EnumDeviceObject: Axis offset=8 type=502 name=Rotation Z
2023/12/31 04:06:47.335 Info   EnumDeviceObject: Axis offset=12 type=2 name=Axe X
2023/12/31 04:06:47.335 Info   EnumDeviceObject: Axis offset=16 type=102 name=Axe Y
2023/12/31 04:06:47.335 Info   EnumDeviceObject: Axis offset=20 type=202 name=Axe Z
2023/12/31 04:06:47.399 Info   DetectJoysticks: Detected 6 DI joystick(s)
2023/12/31 04:06:47.403 Info   Joystick #3: LEFT VPC Throttle MT-50CM3
2023/12/31 04:06:47.403 Info   Joystick #1: RIGHT VPC Stick MT-50CM3
2023/12/31 04:06:47.403 Info   Joystick #2: LEFT VPC Stick MT-50CM3
2023/12/31 04:06:47.403 Info   Joystick #6: Saitek Pro Flight X-56 Rhino Throttle
2023/12/31 04:06:47.403 Info   Joystick #5: LEFT VPC Throttle MT-50CM3
2023/12/31 04:06:47.403 Info   Joystick #4: LEFT VPC Throttle MT-50CM3
2023/12/31 04:06:47.403 Info   6 joystick(s) are detected (Joystick.cpp#283)
2023/12/31 04:06:47.693 Info   About to load config file "3  -Défense-" (ConfigFileManager.cpp#109)
2023/12/31 04:06:52.576 Info   About to load config file "2  -Attaque-" (ConfigFileManager.cpp#109)
2023/12/31 04:06:55.086 Info   About to load config file "1  -Pilotage de Base-" (ConfigFileManager.cpp#109)
2023/12/31 04:07:02.108 Info   About to load config file "2  -Attaque-" (ConfigFileManager.cpp#109)
2023/12/31 04:07:06.386 Info   About to load config file "1  -Pilotage de Base-" (ConfigFileManager.cpp#109)
2023/12/31 04:07:43.258 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0E2963A0-C498-11ED-8001-444553540000}
2023/12/31 04:07:43.259 Info   numAxis = 0
2023/12/31 04:07:43.259 Info   numPOVs = 0
2023/12/31 04:07:43.259 Info   numButtons = 8
2023/12/31 04:07:43.296 Info   Detected a DI joystick: RIGHT VPC Stick MT-50CM3, RIGHT VPC Stick MT-50CM3, 43903344, {5D9FC1D0-C359-11ED-8001-444553540000}
2023/12/31 04:07:43.299 Info   numAxis = 6
2023/12/31 04:07:43.299 Info   numPOVs = 0
2023/12/31 04:07:43.299 Info   numButtons = 32
2023/12/31 04:07:43.299 Info   EnumDeviceObject: Axis offset=0 type=2 name=Axe X
2023/12/31 04:07:43.299 Info   EnumDeviceObject: Axis offset=4 type=102 name=Axe Y
2023/12/31 04:07:43.299 Info   EnumDeviceObject: Axis offset=8 type=402 name=Rotation Y
2023/12/31 04:07:43.299 Info   EnumDeviceObject: Axis offset=12 type=302 name=Rotation X
2023/12/31 04:07:43.299 Info   EnumDeviceObject: Axis offset=16 type=202 name=Curseur
2023/12/31 04:07:43.299 Info   EnumDeviceObject: Axis offset=20 type=602 name=Axe Z
2023/12/31 04:07:43.313 Info   Detected a DI joystick: LEFT VPC Stick MT-50CM3, LEFT VPC Stick MT-50CM3, 838F3344, {61853630-C355-11ED-8001-444553540000}
2023/12/31 04:07:43.316 Info   numAxis = 6
2023/12/31 04:07:43.316 Info   numPOVs = 0
2023/12/31 04:07:43.316 Info   numButtons = 32
2023/12/31 04:07:43.316 Info   EnumDeviceObject: Axis offset=0 type=2 name=Axe X
2023/12/31 04:07:43.316 Info   EnumDeviceObject: Axis offset=4 type=102 name=Axe Y
2023/12/31 04:07:43.316 Info   EnumDeviceObject: Axis offset=8 type=402 name=Rotation Y
2023/12/31 04:07:43.316 Info   EnumDeviceObject: Axis offset=12 type=302 name=Rotation X
2023/12/31 04:07:43.316 Info   EnumDeviceObject: Axis offset=16 type=202 name=Curseur
2023/12/31 04:07:43.316 Info   EnumDeviceObject: Axis offset=20 type=602 name=Axe Z
2023/12/31 04:07:43.323 Info   Detected a DI joystick: Saitek Pro Flight X-56 Rhino Throttle, Saitek Pro Flight X-56 Rhino Throttle, A2210738, {9668D4B0-8C23-11ED-8001-444553540000}
2023/12/31 04:07:43.326 Info   numAxis = 8
2023/12/31 04:07:43.326 Info   numPOVs = 0
2023/12/31 04:07:43.326 Info   numButtons = 36
2023/12/31 04:07:43.326 Info   EnumDeviceObject: Axis offset=0 type=102 name=Axe Y
2023/12/31 04:07:43.326 Info   EnumDeviceObject: Axis offset=4 type=2 name=Axe X
2023/12/31 04:07:43.326 Info   EnumDeviceObject: Axis offset=8 type=202 name=Cadran
2023/12/31 04:07:43.326 Info   EnumDeviceObject: Axis offset=12 type=602 name=Curseur
2023/12/31 04:07:43.326 Info   EnumDeviceObject: Axis offset=16 type=402 name=Rotation Y
2023/12/31 04:07:43.326 Info   EnumDeviceObject: Axis offset=20 type=502 name=Rotation Z
2023/12/31 04:07:43.326 Info   EnumDeviceObject: Axis offset=24 type=302 name=Rotation X
2023/12/31 04:07:43.326 Info   EnumDeviceObject: Axis offset=28 type=702 name=Axe Z
2023/12/31 04:07:43.486 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0E29D8D0-C498-11ED-8002-444553540000}
2023/12/31 04:07:43.487 Info   numAxis = 0
2023/12/31 04:07:43.487 Info   numPOVs = 0
2023/12/31 04:07:43.487 Info   numButtons = 32
2023/12/31 04:07:43.490 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0EAF6CF0-9CB7-11EE-8001-444553540000}
2023/12/31 04:07:43.493 Info   numAxis = 6
2023/12/31 04:07:43.493 Info   numPOVs = 0
2023/12/31 04:07:43.493 Info   numButtons = 32
2023/12/31 04:07:43.493 Info   EnumDeviceObject: Axis offset=0 type=302 name=Rotation X
2023/12/31 04:07:43.493 Info   EnumDeviceObject: Axis offset=4 type=402 name=Rotation Y
2023/12/31 04:07:43.493 Info   EnumDeviceObject: Axis offset=8 type=502 name=Rotation Z
2023/12/31 04:07:43.493 Info   EnumDeviceObject: Axis offset=12 type=2 name=Axe X
2023/12/31 04:07:43.493 Info   EnumDeviceObject: Axis offset=16 type=102 name=Axe Y
2023/12/31 04:07:43.493 Info   EnumDeviceObject: Axis offset=20 type=202 name=Axe Z
2023/12/31 04:07:43.560 Info   DetectJoysticks: Detected 6 DI joystick(s)
2023/12/31 04:07:43.560 Info   Joystick #3: LEFT VPC Throttle MT-50CM3
2023/12/31 04:07:43.560 Info   Joystick #1: RIGHT VPC Stick MT-50CM3
2023/12/31 04:07:43.560 Info   Joystick #2: LEFT VPC Stick MT-50CM3
2023/12/31 04:07:43.560 Info   Joystick #6: Saitek Pro Flight X-56 Rhino Throttle
2023/12/31 04:07:43.560 Info   Joystick #5: LEFT VPC Throttle MT-50CM3
2023/12/31 04:07:43.560 Info   Joystick #4: LEFT VPC Throttle MT-50CM3
2023/12/31 04:07:43.560 Info   6 joystick(s) are detected (Joystick.cpp#283)
2023/12/31 04:08:23.217 Info   Saving .ini file... (AppInfo.cpp#394)
2023/12/31 04:08:23.271 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0E2963A0-C498-11ED-8001-444553540000}
2023/12/31 04:08:23.272 Info   numAxis = 0
2023/12/31 04:08:23.272 Info   numPOVs = 0
2023/12/31 04:08:23.272 Info   numButtons = 8
2023/12/31 04:08:23.316 Info   Detected a DI joystick: RIGHT VPC Stick MT-50CM3, RIGHT VPC Stick MT-50CM3, 43903344, {5D9FC1D0-C359-11ED-8001-444553540000}
2023/12/31 04:08:23.318 Info   numAxis = 6
2023/12/31 04:08:23.318 Info   numPOVs = 0
2023/12/31 04:08:23.318 Info   numButtons = 32
2023/12/31 04:08:23.318 Info   EnumDeviceObject: Axis offset=0 type=2 name=Axe X
2023/12/31 04:08:23.318 Info   EnumDeviceObject: Axis offset=4 type=102 name=Axe Y
2023/12/31 04:08:23.318 Info   EnumDeviceObject: Axis offset=8 type=402 name=Rotation Y
2023/12/31 04:08:23.318 Info   EnumDeviceObject: Axis offset=12 type=302 name=Rotation X
2023/12/31 04:08:23.318 Info   EnumDeviceObject: Axis offset=16 type=202 name=Curseur
2023/12/31 04:08:23.318 Info   EnumDeviceObject: Axis offset=20 type=602 name=Axe Z
2023/12/31 04:08:23.335 Info   Detected a DI joystick: LEFT VPC Stick MT-50CM3, LEFT VPC Stick MT-50CM3, 838F3344, {61853630-C355-11ED-8001-444553540000}
2023/12/31 04:08:23.338 Info   numAxis = 6
2023/12/31 04:08:23.338 Info   numPOVs = 0
2023/12/31 04:08:23.338 Info   numButtons = 32
2023/12/31 04:08:23.338 Info   EnumDeviceObject: Axis offset=0 type=2 name=Axe X
2023/12/31 04:08:23.338 Info   EnumDeviceObject: Axis offset=4 type=102 name=Axe Y
2023/12/31 04:08:23.338 Info   EnumDeviceObject: Axis offset=8 type=402 name=Rotation Y
2023/12/31 04:08:23.338 Info   EnumDeviceObject: Axis offset=12 type=302 name=Rotation X
2023/12/31 04:08:23.338 Info   EnumDeviceObject: Axis offset=16 type=202 name=Curseur
2023/12/31 04:08:23.338 Info   EnumDeviceObject: Axis offset=20 type=602 name=Axe Z
2023/12/31 04:08:23.346 Info   Detected a DI joystick: Saitek Pro Flight X-56 Rhino Throttle, Saitek Pro Flight X-56 Rhino Throttle, A2210738, {9668D4B0-8C23-11ED-8001-444553540000}
2023/12/31 04:08:23.349 Info   numAxis = 8
2023/12/31 04:08:23.349 Info   numPOVs = 0
2023/12/31 04:08:23.349 Info   numButtons = 36
2023/12/31 04:08:23.349 Info   EnumDeviceObject: Axis offset=0 type=102 name=Axe Y
2023/12/31 04:08:23.349 Info   EnumDeviceObject: Axis offset=4 type=2 name=Axe X
2023/12/31 04:08:23.349 Info   EnumDeviceObject: Axis offset=8 type=202 name=Cadran
2023/12/31 04:08:23.350 Info   EnumDeviceObject: Axis offset=12 type=602 name=Curseur
2023/12/31 04:08:23.350 Info   EnumDeviceObject: Axis offset=16 type=402 name=Rotation Y
2023/12/31 04:08:23.350 Info   EnumDeviceObject: Axis offset=20 type=502 name=Rotation Z
2023/12/31 04:08:23.350 Info   EnumDeviceObject: Axis offset=24 type=302 name=Rotation X
2023/12/31 04:08:23.350 Info   EnumDeviceObject: Axis offset=28 type=702 name=Axe Z
2023/12/31 04:08:23.525 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0E29D8D0-C498-11ED-8002-444553540000}
2023/12/31 04:08:23.527 Info   numAxis = 0
2023/12/31 04:08:23.527 Info   numPOVs = 0
2023/12/31 04:08:23.527 Info   numButtons = 32
2023/12/31 04:08:23.530 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0EAF6CF0-9CB7-11EE-8001-444553540000}
2023/12/31 04:08:23.532 Info   numAxis = 6
2023/12/31 04:08:23.532 Info   numPOVs = 0
2023/12/31 04:08:23.532 Info   numButtons = 32
2023/12/31 04:08:23.532 Info   EnumDeviceObject: Axis offset=0 type=302 name=Rotation X
2023/12/31 04:08:23.532 Info   EnumDeviceObject: Axis offset=4 type=402 name=Rotation Y
2023/12/31 04:08:23.532 Info   EnumDeviceObject: Axis offset=8 type=502 name=Rotation Z
2023/12/31 04:08:23.532 Info   EnumDeviceObject: Axis offset=12 type=2 name=Axe X
2023/12/31 04:08:23.532 Info   EnumDeviceObject: Axis offset=16 type=102 name=Axe Y
2023/12/31 04:08:23.532 Info   EnumDeviceObject: Axis offset=20 type=202 name=Axe Z
2023/12/31 04:08:23.599 Info   DetectJoysticks: Detected 6 DI joystick(s)
2023/12/31 04:08:23.600 Info   Joystick #3: LEFT VPC Throttle MT-50CM3
2023/12/31 04:08:23.600 Info   Joystick #1: RIGHT VPC Stick MT-50CM3
2023/12/31 04:08:23.600 Info   Joystick #2: LEFT VPC Stick MT-50CM3
2023/12/31 04:08:23.600 Info   Joystick #6: Saitek Pro Flight X-56 Rhino Throttle
2023/12/31 04:08:23.600 Info   Joystick #4: LEFT VPC Throttle MT-50CM3
2023/12/31 04:08:23.600 Info   Joystick #5: LEFT VPC Throttle MT-50CM3
2023/12/31 04:08:23.600 Info   6 joystick(s) are detected (Joystick.cpp#283)
2023/12/31 04:09:04.043 Info   Debug logging is disabled (PreferenceDlg.cpp#113)
2023/12/31 04:09:04.046 Info   Saving .ini file... (AppInfo.cpp#394)
2023/12/31 04:10:40.031 Error  Failed to obtain the target window handle (Utils\Utils.cpp#350)
2023/12/31 04:10:40.031 Error  Accès refusé.
 (Utils\Utils.cpp#351)
2023/12/31 04:10:40.040 Error  Failed to obtain the target window handle (Utils\Utils.cpp#350)
2023/12/31 04:10:40.040 Error  Accès refusé.
 (Utils\Utils.cpp#351)
